Pubchem CID,IUPAC Name,IUPAC Name (traditional),InChi,InChi Key,Canonical SMILES,Isomeric SMILES
3203,"6-chloro-4-(2-cyclopropylethynyl)-4-(trifluoromethyl)-1H-3,1-benzoxazin-2-one","6-chloro-4-(2-cyclopropylethynyl)-4-(trifluoromethyl)-1H-3,1-benzoxazin-2-one","InChI=1S/C14H9ClF3NO2/c15-9-3-4-11-10(7-9)13(14(16,17)18,21-12(20)19-11)6-5-8-1-2-8/h3-4,7-8H,1-2H2,(H,19,20)",XPOQHMRABVBWPR-UHFFFAOYSA-N,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
413625,"N,N-dimethyl-3-[5-oxo-2-(trifluoromethyl)phenothiazin-10-yl]propan-1-amine","N,N-dimethyl-3-[5-oxo-2-(trifluoromethyl)-10-phenothiazinyl]-1-propanamine","InChI=1S/C18H19F3N2OS/c1-22(2)10-5-11-23-14-6-3-4-7-16(14)25(24)17-9-8-13(12-15(17)23)18(19,20)21/h3-4,6-9,12H,5,10-11H2,1-2H3",JOTQGQOFPBLZHI-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=CC=C2S(=O)C3=C1C=C(C=C3)C(F)(F)F,CN(C)CCCN1C2=CC=CC=C2S(=O)C3=C1C=C(C=C3)C(F)(F)F
355116,"(4S)-3-tert-butylsulfonyl-4-methyl-1,3-oxazolidin-5-one",(4S)-3-tert-butylsulfonyl-4-methyl-5-oxazolidinone,"InChI=1S/C8H15NO4S/c1-6-7(10)13-5-9(6)14(11,12)8(2,3)4/h6H,5H2,1-4H3/t6-/m0/s1",RSOYASBKHGPBRY-LURJTMIESA-N,CC1C(=O)OCN1S(=O)(=O)C(C)(C)C,C[C@H]1C(=O)OCN1S(=O)(=O)C(C)(C)C
130701,"7-[4-aminobutyl(ethyl)amino]naphthalene-1,2-dicarbohydrazide","7-[4-aminobutyl(ethyl)amino]naphthalene-1,2-dicarbohydrazide","InChI=1S/C18H26N6O2/c1-2-24(10-4-3-9-19)13-7-5-12-6-8-14(17(25)22-20)16(15(12)11-13)18(26)23-21/h5-8,11H,2-4,9-10,19-21H2,1H3,(H,22,25)(H,23,26)",DVCJYISTWRMEPJ-UHFFFAOYSA-N,CCN(CCCCN)C1=CC2=C(C=C1)C=CC(=C2C(=O)NN)C(=O)NN,CCN(CCCCN)C1=CC2=C(C=C1)C=CC(=C2C(=O)NN)C(=O)NN
59273,2-(diethylamino)benzo[g]chromen-4-one,2-(diethylamino)-4-benzo[g][1]benzopyranone,"InChI=1S/C17H17NO2/c1-3-18(4-2)17-11-15(19)14-9-12-7-5-6-8-13(12)10-16(14)20-17/h5-11H,3-4H2,1-2H3",JUOXQLOLOBLRJM-UHFFFAOYSA-N,CCN(CC)C1=CC(=O)C2=CC3=CC=CC=C3C=C2O1,CCN(CC)C1=CC(=O)C2=CC3=CC=CC=C3C=C2O1
3843,"methyl 16-methoxy-4,15-dimethyl-3-oxo-28-oxa-4,14,19-triazaoctacyclo[12.11.2.115,18.02,6.07,27.08,13.019,26.020,25]octacosa-1,6,8,10,12,20,22,24,26-nonaene-16-carboxylate","16-methoxy-4,15-dimethyl-3-oxo-28-oxa-4,14,19-triazaoctacyclo[12.11.2.115,18.02,6.07,27.08,13.019,26.020,25]octacosa-1,6,8,10,12,20,22,24,26-nonaene-16-carboxylic acid methyl ester","InChI=1S/C29H25N3O5/c1-28-29(36-4,27(34)35-3)13-20(37-28)31-18-11-7-5-9-15(18)22-23-17(14-30(2)26(23)33)21-16-10-6-8-12-19(16)32(28)25(21)24(22)31/h5-12,20H,13-14H2,1-4H3",QTYMDECKVKSGSM-UHFFFAOYSA-N,CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CN(C6=O)C)(C(=O)OC)OC,CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CN(C6=O)C)(C(=O)OC)OC
18208,5-nitro-1H-imidazole,5-nitro-1H-imidazole,"InChI=1S/C3H3N3O2/c7-6(8)3-1-4-2-5-3/h1-2H,(H,4,5)",VYDWQPKRHOGLPA-UHFFFAOYSA-N,C1=C(NC=N1)[N+](=O)[O-],C1=C(NC=N1)[N+](=O)[O-]
331745,"3,13,23-triazaheptacyclo[20.8.0.02,11.04,9.012,21.014,19.024,29]triaconta-1,4(9),11,14(19),21,24(29)-hexaene-10,20,30-trione","3,13,23-triazaheptacyclo[20.8.0.02,11.04,9.012,21.014,19.024,29]triaconta-1,4(9),11,14(19),21,24(29)-hexaene-10,20,30-trione","InChI=1S/C27H27N3O3/c31-25-13-7-1-4-10-16(13)28-22-19(25)23-21(27(33)14-8-2-5-11-17(14)29-23)24-20(22)26(32)15-9-3-6-12-18(15)30-24/h1-12H2,(H,28,31)(H,29,33)(H,30,32)",NDEOWZRFMBOVCQ-UHFFFAOYSA-N,C1CCC2=C(C1)C(=O)C3=C4C(=C5C(=C3N2)C(=O)C6=C(N5)CCCC6)C(=O)C7=C(N4)CCCC7,C1CCC2=C(C1)C(=O)C3=C4C(=C5C(=C3N2)C(=O)C6=C(N5)CCCC6)C(=O)C7=C(N4)CCCC7
91523,2-dimethoxyphosphorylsulfanyl-1-ethylsulfinylpropane,2-(dimethoxyphosphorylthio)-1-ethylsulfinylpropane,"InChI=1S/C7H17O4PS2/c1-5-14(9)6-7(2)13-12(8,10-3)11-4/h7H,5-6H2,1-4H3",JAYZFNIOOYPIAH-UHFFFAOYSA-N,CCS(=O)CC(C)SP(=O)(OC)OC,CCS(=O)CC(C)SP(=O)(OC)OC
161896,1-(2-hydroxyethyl)-1-methyl-3-phenylurea,1-(2-hydroxyethyl)-1-methyl-3-phenylurea,"InChI=1S/C10H14N2O2/c1-12(7-8-13)10(14)11-9-5-3-2-4-6-9/h2-6,13H,7-8H2,1H3,(H,11,14)",RTHANHWVYMZYHL-UHFFFAOYSA-N,CN(CCO)C(=O)NC1=CC=CC=C1,CN(CCO)C(=O)NC1=CC=CC=C1
119825,"1-benzyl-2,4-dimethylbenzene","2,4-dimethyl-1-(phenylmethyl)benzene","InChI=1S/C15H16/c1-12-8-9-15(13(2)10-12)11-14-6-4-3-5-7-14/h3-10H,11H2,1-2H3",CVAMMFFQVDUIEX-UHFFFAOYSA-N,CC1=CC(=C(C=C1)CC2=CC=CC=C2)C,CC1=CC(=C(C=C1)CC2=CC=CC=C2)C
125865,(2R)-2-amino-5-[[(2R)-1-(carboxymethylamino)-3-[(3-nitrophenyl)methoxycarbonylsulfanyl]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid,(2R)-2-amino-5-[[(2R)-1-(carboxymethylamino)-3-[[(3-nitrophenyl)methoxy-oxomethyl]thio]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid,"InChI=1S/C18H22N4O10S/c19-12(17(27)28)4-5-14(23)21-13(16(26)20-7-15(24)25)9-33-18(29)32-8-10-2-1-3-11(6-10)22(30)31/h1-3,6,12-13H,4-5,7-9,19H2,(H,20,26)(H,21,23)(H,24,25)(H,27,28)/t12-,13+/m1/s1",OLLNYAGAESAEGA-OLZOCXBDSA-N,C1=CC(=CC(=C1)[N+](=O)[O-])COC(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,C1=CC(=CC(=C1)[N+](=O)[O-])COC(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@H](C(=O)O)N
342838,"[5-(3,4-dichlorophenyl)-7-(propan-2-ylcarbamoyloxymethyl)-2,3-dihydropyrrolo[2,1-b][1,3]thiazol-6-yl]methyl N-propan-2-ylcarbamate","N-propan-2-ylcarbamic acid [5-(3,4-dichlorophenyl)-7-[[oxo-(propan-2-ylamino)methoxy]methyl]-2,3-dihydropyrrolo[2,1-b]thiazol-6-yl]methyl ester","InChI=1S/C22H27Cl2N3O4S/c1-12(2)25-21(28)30-10-15-16(11-31-22(29)26-13(3)4)20-27(7-8-32-20)19(15)14-5-6-17(23)18(24)9-14/h5-6,9,12-13H,7-8,10-11H2,1-4H3,(H,25,28)(H,26,29)",SWAIOQVTBFFIDK-UHFFFAOYSA-N,CC(C)NC(=O)OCC1=C(N2CCSC2=C1COC(=O)NC(C)C)C3=CC(=C(C=C3)Cl)Cl,CC(C)NC(=O)OCC1=C(N2CCSC2=C1COC(=O)NC(C)C)C3=CC(=C(C=C3)Cl)Cl
287208,"5-fluoro-3H-1,3-benzoxazol-2-one","5-fluoro-3H-1,3-benzoxazol-2-one","InChI=1S/C7H4FNO2/c8-4-1-2-6-5(3-4)9-7(10)11-6/h1-3H,(H,9,10)",KXMRAGBOYTUYGL-UHFFFAOYSA-N,C1=CC2=C(C=C1F)NC(=O)O2,C1=CC2=C(C=C1F)NC(=O)O2
64302,"1-(1-adamantyl)-3-[4-[2-(7-bromo-4,4-dimethyl-1,3-dioxoisoquinolin-2-yl)ethyl]phenyl]sulfonylurea","1-(1-adamantyl)-3-[4-[2-(7-bromo-4,4-dimethyl-1,3-dioxo-2-isoquinolinyl)ethyl]phenyl]sulfonylurea","InChI=1S/C30H34BrN3O5S/c1-29(2)25-8-5-22(31)14-24(25)26(35)34(27(29)36)10-9-18-3-6-23(7-4-18)40(38,39)33-28(37)32-30-15-19-11-20(16-30)13-21(12-19)17-30/h3-8,14,19-21H,9-13,15-17H2,1-2H3,(H2,32,33,37)",LNWLKNMIDTXKSK-UHFFFAOYSA-N,CC1(C2=C(C=C(C=C2)Br)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC45CC6CC(C4)CC(C6)C5)C,CC1(C2=C(C=C(C=C2)Br)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC45CC6CC(C4)CC(C6)C5)C
301487,2-bromobicyclo[2.2.1]heptan-7-ol,2-bromo-7-bicyclo[2.2.1]heptanol,"InChI=1S/C7H11BrO/c8-6-3-4-1-2-5(6)7(4)9/h4-7,9H,1-3H2",DJOALVOFGFRDBR-UHFFFAOYSA-N,C1CC2C(CC1C2O)Br,C1CC2C(CC1C2O)Br
134734,disodium;decanedioate,disodium;decanedioate,"InChI=1S/C10H18O4.2Na/c11-9(12)7-5-3-1-2-4-6-8-10(13)14;;/h1-8H2,(H,11,12)(H,13,14);;/q;2*+1/p-2",NCXUIEDQTCQZRK-UHFFFAOYSA-L,C(CCCCC(=O)[O-])CCCC(=O)[O-].[Na+].[Na+],C(CCCCC(=O)[O-])CCCC(=O)[O-].[Na+].[Na+]
137184,[4-(trifluoromethoxy)phenyl]methanol,[4-(trifluoromethoxy)phenyl]methanol,"InChI=1S/C8H7F3O2/c9-8(10,11)13-7-3-1-6(5-12)2-4-7/h1-4,12H,5H2",ZLSOZAOCYJDPKX-UHFFFAOYSA-N,C1=CC(=CC=C1CO)OC(F)(F)F,C1=CC(=CC=C1CO)OC(F)(F)F
86787,"3-decoxythiolane 1,1-dioxide","3-decoxythiolane 1,1-dioxide","InChI=1S/C14H28O3S/c1-2-3-4-5-6-7-8-9-11-17-14-10-12-18(15,16)13-14/h14H,2-13H2,1H3",ZMLKENVAWQJBIR-UHFFFAOYSA-N,CCCCCCCCCCOC1CCS(=O)(=O)C1,CCCCCCCCCCOC1CCS(=O)(=O)C1
226446,"1,3-dibutyl-2,4-dihydropyrimidine","1,3-dibutyl-2,4-dihydropyrimidine","InChI=1S/C12H24N2/c1-3-5-8-13-10-7-11-14(12-13)9-6-4-2/h7,10H,3-6,8-9,11-12H2,1-2H3",QVVFVOPHFQHDCU-UHFFFAOYSA-N,CCCCN1CC=CN(C1)CCCC,CCCCN1CC=CN(C1)CCCC
152460,2-methylsulfanyl-N-phenylbenzamide,2-(methylthio)-N-phenylbenzamide,"InChI=1S/C14H13NOS/c1-17-13-10-6-5-9-12(13)14(16)15-11-7-3-2-4-8-11/h2-10H,1H3,(H,15,16)",MHSFQLRSHXSBDJ-UHFFFAOYSA-N,CSC1=CC=CC=C1C(=O)NC2=CC=CC=C2,CSC1=CC=CC=C1C(=O)NC2=CC=CC=C2
485484,"5-(cyclohexylmethyl)-10H-indolo[3,2-b]quinolin-5-ium","5-(cyclohexylmethyl)-10H-indolo[3,2-b]quinolin-5-ium","InChI=1S/C22H22N2/c1-2-8-16(9-3-1)15-24-21-13-7-4-10-17(21)14-20-22(24)18-11-5-6-12-19(18)23-20/h4-7,10-14,16H,1-3,8-9,15H2/p+1",JPXBGKSMTXNXMO-UHFFFAOYSA-O,C1CCC(CC1)C[N+]2=C3C4=CC=CC=C4NC3=CC5=CC=CC=C52,C1CCC(CC1)C[N+]2=C3C4=CC=CC=C4NC3=CC5=CC=CC=C52
83300,acetic acid;N-[3-(dimethylamino)propyl]octadecanamide,acetic acid;N-[3-(dimethylamino)propyl]octadecanamide,"InChI=1S/C23H48N2O.C2H4O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-23(26)24-21-19-22-25(2)3;1-2(3)4/h4-22H2,1-3H3,(H,24,26);1H3,(H,3,4)",PKRDZHPWYDJXPO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C.CC(=O)O,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C.CC(=O)O
91345,4-chloro-1H-indole,4-chloro-1H-indole,"InChI=1S/C8H6ClN/c9-7-2-1-3-8-6(7)4-5-10-8/h1-5,10H",SVLZRCRXNHITBY-UHFFFAOYSA-N,C1=CC2=C(C=CN2)C(=C1)Cl,C1=CC2=C(C=CN2)C(=C1)Cl
424692,10-[3-[4-(2-ethoxyethyl)piperazin-1-yl]propyl]-2-(trifluoromethyl)phenothiazine,10-[3-[4-(2-ethoxyethyl)-1-piperazinyl]propyl]-2-(trifluoromethyl)phenothiazine,"InChI=1S/C24H30F3N3OS/c1-2-31-17-16-29-14-12-28(13-15-29)10-5-11-30-20-6-3-4-7-22(20)32-23-9-8-19(18-21(23)30)24(25,26)27/h3-4,6-9,18H,2,5,10-17H2,1H3",GTQLFAXXXHFSIJ-UHFFFAOYSA-N,CCOCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,CCOCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
205070,"N-[3-(dimethylamino)propyl]-N-(2,6-dimethylphenyl)benzamide","N-[3-(dimethylamino)propyl]-N-(2,6-dimethylphenyl)benzamide","InChI=1S/C20H26N2O/c1-16-10-8-11-17(2)19(16)22(15-9-14-21(3)4)20(23)18-12-6-5-7-13-18/h5-8,10-13H,9,14-15H2,1-4H3",PWSKHEAQXAECID-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C)N(CCCN(C)C)C(=O)C2=CC=CC=C2,CC1=C(C(=CC=C1)C)N(CCCN(C)C)C(=O)C2=CC=CC=C2
297107,"8-methyl-4-phenyl-2-prop-2-ynyl-2,8-diazaspiro[4.5]decane-1,3-dione","8-methyl-4-phenyl-2-prop-2-ynyl-2,8-diazaspiro[4.5]decane-1,3-dione","InChI=1S/C18H20N2O2/c1-3-11-20-16(21)15(14-7-5-4-6-8-14)18(17(20)22)9-12-19(2)13-10-18/h1,4-8,15H,9-13H2,2H3",YQTUMIKRXXMRCL-UHFFFAOYSA-N,CN1CCC2(CC1)C(C(=O)N(C2=O)CC#C)C3=CC=CC=C3,CN1CCC2(CC1)C(C(=O)N(C2=O)CC#C)C3=CC=CC=C3
138091,1-(2-methylpropyl)cyclohexene,1-(2-methylpropyl)cyclohexene,"InChI=1S/C10H18/c1-9(2)8-10-6-4-3-5-7-10/h6,9H,3-5,7-8H2,1-2H3",NQIVPQHOBXSALG-UHFFFAOYSA-N,CC(C)CC1=CCCCC1,CC(C)CC1=CCCCC1
474237,"2,3-bis(acetylsulfanyl)propyl benzoate","benzoic acid 2,3-bis(acetylthio)propyl ester","InChI=1S/C14H16O4S2/c1-10(15)19-9-13(20-11(2)16)8-18-14(17)12-6-4-3-5-7-12/h3-7,13H,8-9H2,1-2H3",FZWKACVATFYCAM-UHFFFAOYSA-N,CC(=O)SCC(COC(=O)C1=CC=CC=C1)SC(=O)C,CC(=O)SCC(COC(=O)C1=CC=CC=C1)SC(=O)C
75918,disodium;2-amino-5-[(4-sulfonatophenyl)diazenyl]benzenesulfonate,disodium;2-amino-5-(4-sulfonatophenyl)azobenzenesulfonate,"InChI=1S/C12H11N3O6S2.2Na/c13-11-6-3-9(7-12(11)23(19,20)21)15-14-8-1-4-10(5-2-8)22(16,17)18;;/h1-7H,13H2,(H,16,17,18)(H,19,20,21);;/q;2*+1/p-2",FPVGTPBMTFTMRT-UHFFFAOYSA-L,C1=CC(=CC=C1N=NC2=CC(=C(C=C2)N)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],C1=CC(=CC=C1N=NC2=CC(=C(C=C2)N)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]
452949,"zinc;(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate","zinc;(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate","InChI=1S/2C6H12O7.Zn/c2*7-1-2(8)3(9)4(10)5(11)6(12)13;/h2*2-5,7-11H,1H2,(H,12,13);/q;;+2/p-2/t2*2-,3-,4+,5-;/m11./s1",WHMDKBIGKVEYHS-IYEMJOQQSA-L,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Zn+2],C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Zn+2]
306666,1-(4-methylphenyl)sulfonyl-3-(4-methylsulfanylphenyl)urea,1-(4-methylphenyl)sulfonyl-3-[4-(methylthio)phenyl]urea,"InChI=1S/C15H16N2O3S2/c1-11-3-9-14(10-4-11)22(19,20)17-15(18)16-12-5-7-13(21-2)8-6-12/h3-10H,1-2H3,(H2,16,17,18)",JSYZNFRPOXAKFF-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC=C(C=C2)SC,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC=C(C=C2)SC
325173,5-bromo-2-dodecoxybenzoic acid,5-bromo-2-dodecoxybenzoic acid,"InChI=1S/C19H29BrO3/c1-2-3-4-5-6-7-8-9-10-11-14-23-18-13-12-16(20)15-17(18)19(21)22/h12-13,15H,2-11,14H2,1H3,(H,21,22)",CPEOGJUTJBLENM-UHFFFAOYSA-N,CCCCCCCCCCCCOC1=C(C=C(C=C1)Br)C(=O)O,CCCCCCCCCCCCOC1=C(C=C(C=C1)Br)C(=O)O
245156,"3-[3-oxo-3-[2-(1,3,4,5,6-pentahydroxyhexan-2-ylidene)hydrazinyl]propyl]sulfanyl-N-(1,3,4,5,6-pentahydroxyhexan-2-ylideneamino)propanamide","3-[[3-oxo-3-[2-(1,3,4,5,6-pentahydroxyhexan-2-ylidene)hydrazinyl]propyl]thio]-N-(1,3,4,5,6-pentahydroxyhexan-2-ylideneamino)propanamide","InChI=1S/C18H34N4O12S/c23-5-9(15(31)17(33)11(27)7-25)19-21-13(29)1-3-35-4-2-14(30)22-20-10(6-24)16(32)18(34)12(28)8-26/h11-12,15-18,23-28,31-34H,1-8H2,(H,21,29)(H,22,30)",IEBKOKPLJYNLPO-UHFFFAOYSA-N,C(CSCCC(=O)NN=C(CO)C(C(C(CO)O)O)O)C(=O)NN=C(CO)C(C(C(CO)O)O)O,C(CSCCC(=O)NN=C(CO)C(C(C(CO)O)O)O)C(=O)NN=C(CO)C(C(C(CO)O)O)O
201024,N-(4-ethoxyphenyl)-2-propylpentanamide,N-(4-ethoxyphenyl)-2-propylpentanamide,"InChI=1S/C16H25NO2/c1-4-7-13(8-5-2)16(18)17-14-9-11-15(12-10-14)19-6-3/h9-13H,4-8H2,1-3H3,(H,17,18)",BEHQTEMZHFAHLD-UHFFFAOYSA-N,CCCC(CCC)C(=O)NC1=CC=C(C=C1)OCC,CCCC(CCC)C(=O)NC1=CC=C(C=C1)OCC
134179,N'-tert-butyl-N-[4-(1H-imidazol-5-yl)phenyl]methanimidamide,N'-tert-butyl-N-[4-(1H-imidazol-5-yl)phenyl]methanimidamide,"InChI=1S/C14H18N4/c1-14(2,3)18-10-16-12-6-4-11(5-7-12)13-8-15-9-17-13/h4-10H,1-3H3,(H,15,17)(H,16,18)",KUEHILWIADUSSA-UHFFFAOYSA-N,CC(C)(C)N=CNC1=CC=C(C=C1)C2=CN=CN2,CC(C)(C)N=CNC1=CC=C(C=C1)C2=CN=CN2
20330,4-methylcyclohexane-1-carboxylic acid,4-methyl-1-cyclohexanecarboxylic acid,"InChI=1S/C8H14O2/c1-6-2-4-7(5-3-6)8(9)10/h6-7H,2-5H2,1H3,(H,9,10)",QTDXSEZXAPHVBI-UHFFFAOYSA-N,CC1CCC(CC1)C(=O)O,CC1CCC(CC1)C(=O)O
452252,[2-[[(2S)-1-[[(2S)-1-amino-3-methyl-1-oxobutan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]carbamoyl]cyclopentyl]-[2-phenyl-1-(phenylmethoxycarbonylamino)ethyl]phosphinic acid,[2-[[[(2S)-1-[[(2S)-1-amino-3-methyl-1-oxobutan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-oxomethyl]cyclopentyl]-[2-phenyl-1-(phenylmethoxycarbonylamino)ethyl]phosphinic acid,"InChI=1S/C32H45N4O7P/c1-20(2)27(29(33)37)35-31(39)28(21(3)4)36-30(38)24-16-11-17-25(24)44(41,42)26(18-22-12-7-5-8-13-22)34-32(40)43-19-23-14-9-6-10-15-23/h5-10,12-15,20-21,24-28H,11,16-19H2,1-4H3,(H2,33,37)(H,34,40)(H,35,39)(H,36,38)(H,41,42)/t24?,25?,26?,27-,28-/m0/s1",YCPONZKSHDFBLV-XDZYFCLLSA-N,CC(C)C(C(=O)N)NC(=O)C(C(C)C)NC(=O)C1CCCC1P(=O)(C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)O,CC(C)[C@@H](C(=O)N)NC(=O)[C@H](C(C)C)NC(=O)C1CCCC1P(=O)(C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)O
229538,N-[9-(4-methylphenyl)iminofluoren-2-yl]benzamide,N-[9-(4-methylphenyl)imino-2-fluorenyl]benzamide,"InChI=1S/C27H20N2O/c1-18-11-13-20(14-12-18)28-26-24-10-6-5-9-22(24)23-16-15-21(17-25(23)26)29-27(30)19-7-3-2-4-8-19/h2-17H,1H3,(H,29,30)",XIGXZAQWWAIPHR-UHFFFAOYSA-N,CC1=CC=C(C=C1)N=C2C3=CC=CC=C3C4=C2C=C(C=C4)NC(=O)C5=CC=CC=C5,CC1=CC=C(C=C1)N=C2C3=CC=CC=C3C4=C2C=C(C=C4)NC(=O)C5=CC=CC=C5
232897,2-(1-pyren-1-ylethyl)propanedioic acid,2-[1-(1-pyrenyl)ethyl]propanedioic acid,"InChI=1S/C21H16O4/c1-11(17(20(22)23)21(24)25)15-9-7-14-6-5-12-3-2-4-13-8-10-16(15)19(14)18(12)13/h2-11,17H,1H3,(H,22,23)(H,24,25)",MHRXBOPGEVHNRK-UHFFFAOYSA-N,CC(C1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1)C(C(=O)O)C(=O)O,CC(C1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1)C(C(=O)O)C(=O)O
159649,"1-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-imino-3-methylpyrimidin-2-one","1-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-4-imino-3-methyl-2-pyrimidinone","InChI=1S/C10H15N3O5/c1-12-6(11)2-3-13(10(12)17)9-8(16)7(15)5(4-14)18-9/h2-3,5,7-9,11,14-16H,4H2,1H3/t5-,7-,8-,9+/m1/s1",RDPUKVRQKWBSPK-YYNOVJQHSA-N,CN1C(=N)C=CN(C1=O)C2C(C(C(O2)CO)O)O,CN1C(=N)C=CN(C1=O)[C@@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
319434,"methyl 3,3,5,5-tetramethyl-1-oxido-4H-pyrazol-1-ium-4-carboxylate","3,3,5,5-tetramethyl-1-oxido-4H-pyrazol-1-ium-4-carboxylic acid methyl ester","InChI=1S/C9H16N2O3/c1-8(2)6(7(12)14-5)9(3,4)11(13)10-8/h6H,1-5H3",AZQNFXMXIVTBAR-UHFFFAOYSA-N,CC1(C(C([N+](=N1)[O-])(C)C)C(=O)OC)C,CC1(C(C([N+](=N1)[O-])(C)C)C(=O)OC)C
42854,"2-(2,3-dimethylphenyl)sulfanylbenzoic acid","2-[(2,3-dimethylphenyl)thio]benzoic acid","InChI=1S/C15H14O2S/c1-10-6-5-9-13(11(10)2)18-14-8-4-3-7-12(14)15(16)17/h3-9H,1-2H3,(H,16,17)",IUHMFGGYIMDALM-UHFFFAOYSA-N,CC1=C(C(=CC=C1)SC2=CC=CC=C2C(=O)O)C,CC1=C(C(=CC=C1)SC2=CC=CC=C2C(=O)O)C
92760,"3-[(3S,5S,8R,9S,10S,13R,14S,17R)-3,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one","3-[(3S,5S,8R,9S,10S,13R,14S,17R)-3,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one","InChI=1S/C23H34O4/c1-21-8-5-16(24)12-15(21)3-4-19-18(21)6-9-22(2)17(7-10-23(19,22)26)14-11-20(25)27-13-14/h11,15-19,24,26H,3-10,12-13H2,1-2H3/t15-,16-,17+,18-,19+,21-,22+,23-/m0/s1",XZTUSOXSLKTKJQ-CIXPXFMPSA-N,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O
302073,"1,2-dimethoxy-3-(2-methylsulfanyl-2-methylsulfinylethenyl)benzene","1,2-dimethoxy-3-[2-methylsulfinyl-2-(methylthio)ethenyl]benzene","InChI=1S/C12H16O3S2/c1-14-10-7-5-6-9(12(10)15-2)8-11(16-3)17(4)13/h5-8H,1-4H3",RJNBIUHWBDDCKN-UHFFFAOYSA-N,COC1=CC=CC(=C1OC)C=C(SC)S(=O)C,COC1=CC=CC(=C1OC)C=C(SC)S(=O)C
149176,"11H-pyrido[2,3-a]carbazol-8-ol","11H-pyrido[2,3-a]carbazol-8-ol","InChI=1S/C15H10N2O/c18-10-4-6-13-12(8-10)11-5-3-9-2-1-7-16-14(9)15(11)17-13/h1-8,17-18H",PLXSCPRKPGBEEY-UHFFFAOYSA-N,C1=CC2=C(C3=C(C=C2)C4=C(N3)C=CC(=C4)O)N=C1,C1=CC2=C(C3=C(C=C2)C4=C(N3)C=CC(=C4)O)N=C1
